Date,AAPL,ABB,HPQ,MSFT,NVDA
2019-02-05,174.17999267578125,19.61000061035156,22.799999237060547,107.2200012,149.9499969482422
2019-02-06,174.24000549316406,19.600000381469727,23.06999969482422,106.0299988,153.0
2019-02-07,170.94000244140625,19.36000061035156,22.86000061035156,105.2699966,147.4199981689453
2019-02-08,170.41000366210938,19.200000762939453,22.920000076293945,105.6699982,148.1699981689453
2019-02-11,169.42999267578125,19.07999992370605,22.86000061035156,105.25,146.4499969482422
2019-02-12,170.88999938964844,19.200000762939453,23.350000381469727,106.8899994,151.1699981689453
2019-02-13,170.17999267578125,19.299999237060547,23.31999969482422,106.8099976,152.8800048828125
2019-02-14,170.8000030517578,19.350000381469727,23.229999542236328,106.9000015,154.52999877929688
2019-02-15,170.4199981689453,19.81999969482422,23.280000686645508,108.2200012,157.33999633789062
2019-02-19,170.92999267578125,19.86000061035156,23.25,108.1699982,156.63999938964844
2019-02-20,172.02999877929688,20.26000022888184,23.3799991607666,107.1500015,158.5500030517578
2019-02-21,171.05999755859375,20.21999931335449,23.38999938964844,109.4100037,155.77000427246094
2019-02-22,172.97000122070312,20.32999992370605,23.739999771118164,110.9700012,159.19000244140625
2019-02-25,174.22999572753906,20.34000015258789,23.90999984741211,111.5899963,158.69000244140625
2019-02-26,174.3300018310547,20.479999542236328,23.89999961853028,112.3600006,157.10000610351562
2019-02-27,174.8699951171875,20.43000030517578,23.850000381469727,112.1699982,155.41000366210938
2019-02-28,173.14999389648438,19.709999084472656,19.729999542236328,112.0299988,154.25999450683594
2019-03-01,174.97000122070312,19.56999969482422,19.600000381469727,112.5299988,156.4499969482422
2019-03-04,175.85000610351562,19.3700008392334,19.530000686645508,112.2600021,156.77999877929688
2019-03-05,175.52999877929688,19.3799991607666,19.36000061035156,111.6999969,156.52000427246094
2019-03-06,174.52000427246094,19.350000381469727,19.07999992370605,111.75,152.0500030517578
2019-03-07,172.5,18.93000030517578,18.81999969482422,110.3899994,149.25999450683594
2019-03-08,172.91000366210938,18.89999961853028,18.739999771118164,110.5100021,150.63999938964844
2019-03-11,178.89999389648438,19.040000915527344,19.040000915527344,112.8300018,161.13999938964844
2019-03-12,180.91000366210932,18.93000030517578,19.059999465942383,113.6200027,162.52000427246094
2019-03-13,181.7100067138672,19.21999931335449,19.61000061035156,114.5,168.6199951171875
2019-03-14,183.72999572753903,19.18000030517578,19.63999938964844,114.5899963,165.55999755859375
2019-03-15,186.1199951171875,19.270000457763672,19.940000534057617,115.9100037,169.80999755859375
2019-03-18,188.0200042724609,19.61000061035156,19.950000762939453,117.5699997,168.9499969482422
2019-03-19,186.52999877929688,19.549999237060547,20.0,117.6500015,175.7100067138672
2019-03-20,188.16000366210932,19.479999542236328,19.989999771118164,117.5199966,174.39999389648438
2019-03-21,195.08999633789065,19.299999237060547,20.21999931335449,120.2200012,183.94000244140625
2019-03-22,191.0500030517578,18.57999992370605,19.34000015258789,117.0500031,177.5
2019-03-25,188.7400054931641,18.57999992370605,18.96999931335449,117.6600037,173.77999877929688
2019-03-26,186.7899932861328,18.670000076293945,19.1299991607666,117.9100037,176.8699951171875
2019-03-27,188.47000122070312,18.6299991607666,18.93000030517578,116.7699966,176.5
2019-03-28,188.72000122070312,18.670000076293945,19.0,116.9300003,177.25
2019-03-29,189.9499969482422,18.8700008392334,19.43000030517578,117.9400024,179.55999755859375
2019-04-01,191.2400054931641,19.13999938964844,20.049999237060547,119.0199966,182.27999877929688
2019-04-02,194.0200042724609,19.26000022888184,19.71999931335449,119.1900024,183.0
2019-04-03,195.3500061035156,19.61000061035156,19.75,119.9700012,188.6199951171875
2019-04-04,195.69000244140625,19.64999961853028,19.76000022888184,119.3600006,188.259994506836
2019-04-05,197.0,19.57999992370605,19.790000915527344,119.8899994,190.9499969482422
2019-04-08,200.1000061035156,19.75,19.940000534057617,119.9300003,191.7899932861328
2019-04-09,199.5,19.479999542236328,19.59000015258789,119.2799988,189.259994506836
2019-04-10,200.6199951171875,19.440000534057617,19.96999931335449,120.1900024,192.1000061035156
2019-04-11,198.9499969482422,19.51000022888184,19.940000534057617,120.3300018,191.5399932861328
2019-04-12,198.8699951171875,19.71999931335449,20.209999084472656,120.9499969,190.009994506836
2019-04-15,199.22999572753903,19.799999237060547,20.200000762939453,121.0500031,184.6999969482422
2019-04-16,199.25,19.950000762939453,20.56999969482422,120.7699966,188.2100067138672
2019-04-17,203.1300048828125,20.88999938964844,20.5,121.7699966,187.2899932861328
2019-04-18,203.8600006103516,20.959999084472656,20.520000457763672,123.3700027,186.3000030517578
2019-04-22,204.52999877929688,20.739999771118164,19.8799991607666,123.7600021,188.47000122070312
2019-04-23,207.47999572753903,20.63999938964844,20.09000015258789,125.4400024,190.6699981689453
2019-04-24,207.16000366210932,20.61000061035156,19.8700008392334,125.0100021,191.1699981689453
2019-04-25,205.27999877929688,20.46999931335449,19.600000381469727,129.1499939,186.91000366210932
2019-04-26,204.3000030517578,20.520000457763672,19.40999984741211,129.8899994,178.08999633789062
2019-04-29,204.6100006103516,20.56999969482422,19.65999984741211,129.7700043,179.3300018310547
2019-04-30,200.6699981689453,20.65999984741211,19.950000762939453,130.6000061,181.0
2019-05-01,210.5200042724609,20.489999771118164,19.93000030517578,127.8799973,180.47000122070312
2019-05-02,209.1499938964844,20.280000686645508,20.040000915527344,126.2099991,183.19000244140625
2019-05-03,211.75,20.420000076293945,20.290000915527344,128.8999939,183.009994506836
2019-05-06,208.47999572753903,19.59000015258789,20.09000015258789,128.1499939,179.85000610351562
2019-05-07,202.8600006103516,19.059999465942383,19.61000061035156,125.5199966,173.11000061035156
2019-05-08,202.8999938964844,19.030000686645508,19.530000686645508,125.5100021,173.9199981689453
2019-05-09,200.72000122070312,19.0,19.290000915527344,125.5,170.19000244140625
2019-05-10,197.17999267578125,19.209999084472656,19.1200008392334,127.1299973,168.82000732421875
2019-05-13,185.72000122070312,18.709999084472656,18.270000457763672,123.3499985,158.4499969482422
2019-05-14,188.66000366210932,18.690000534057617,18.299999237060547,124.7300034,162.0399932861328
2019-05-15,190.9199981689453,18.86000061035156,18.729999542236328,126.0199966,159.5800018310547
2019-05-16,190.0800018310547,19.25,18.940000534057617,128.9299927,160.19000244140625
2019-05-17,189.0,18.979999542236328,19.020000457763672,128.0700073,156.52999877929688
2019-05-20,183.08999633789065,18.89999961853028,18.959999084472656,126.2200012,151.75
2019-05-21,186.6000061035156,18.8799991607666,19.440000534057617,126.9000015,155.05999755859375
2019-05-22,182.77999877929688,18.959999084472656,19.200000762939453,127.6699982,152.1999969482422
2019-05-23,179.66000366210938,18.690000534057617,19.190000534057617,126.1800003,147.32000732421875
2019-05-24,178.97000122070312,18.82999992370605,20.030000686645508,126.2399979,145.14999389648438
2019-05-28,178.22999572753906,18.489999771118164,19.65999984741211,126.1600037,143.3300018310547
2019-05-29,177.3800048828125,18.31999969482422,19.0,124.9400024,140.33999633789062
2019-05-30,178.3000030517578,18.350000381469727,19.13999938964844,125.7300034,139.11000061035156
2019-05-31,175.07000732421875,18.18000030517578,18.68000030517578,123.6800003,135.4600067138672
2019-06-03,173.3000030517578,18.43000030517578,18.65999984741211,119.8399963,133.77999877929688
2019-06-04,179.63999938964844,18.86000061035156,19.38999938964844,123.1600037,143.0
2019-06-05,182.5399932861328,18.89999961853028,19.559999465942383,125.8300018,141.27999877929688
2019-06-06,185.22000122070312,19.07999992370605,19.65999984741211,127.8199997,143.77999877929688
2019-06-07,190.1499938964844,19.229999542236328,19.709999084472656,131.3999939,145.5
2019-06-10,192.5800018310547,19.34000015258789,19.8799991607666,132.6000061,148.42999267578125
2019-06-11,194.8099975585937,19.43000030517578,19.86000061035156,132.1000061,150.75
2019-06-12,194.19000244140625,19.26000022888184,19.920000076293945,131.4900055,146.1999969482422
2019-06-13,194.1499938964844,19.280000686645508,19.989999771118164,132.3200073,148.25999450683594
2019-06-14,192.7400054931641,18.82999992370605,19.90999984741211,132.4499969,144.63999938964844
2019-06-17,193.88999938964844,18.729999542236328,19.89999961853028,132.8500061,145.02999877929688
2019-06-18,198.4499969482422,19.14999961853028,20.520000457763672,135.1600037,152.8800048828125
2019-06-19,197.8699951171875,19.34000015258789,20.6299991607666,135.6900024,153.1199951171875
2019-06-20,199.4600067138672,19.790000915527344,20.86000061035156,136.9499969,154.10000610351562
2019-06-21,198.77999877929688,19.88999938964844,20.700000762939453,136.9700012,151.75999450683594
2019-06-24,198.5800018310547,19.93000030517578,20.65999984741211,137.7799988,152.66000366210938
2019-06-25,195.57000732421875,19.739999771118164,20.600000381469727,133.4299927,151.47999572753906
2019-06-26,199.8000030517578,19.780000686645508,20.790000915527344,133.9299927,159.25999450683594
2019-06-27,199.7400054931641,19.959999084472656,20.739999771118164,134.1499939,163.22999572753906
2019-06-28,197.9199981689453,20.030000686645508,20.790000915527344,133.9600067,164.22999572753906
2019-07-01,201.5500030517578,20.209999084472656,20.989999771118164,135.6799927,166.1699981689453
2019-07-02,202.72999572753903,20.13999938964844,21.059999465942383,136.5800018,162.22999572753906
2019-07-03,204.41000366210932,20.01000022888184,21.15999984741211,137.4600067,162.75
2019-07-05,204.22999572753903,19.440000534057617,21.15999984741211,137.0599976,160.22999572753906
2019-07-08,200.0200042724609,19.200000762939453,20.739999771118164,136.9600067,157.2100067138672
2019-07-09,201.2400054931641,18.690000534057617,20.6299991607666,136.4600067,157.30999755859375
2019-07-10,203.22999572753903,18.729999542236328,20.59000015258789,137.8500061,160.05999755859375
2019-07-11,201.75,18.709999084472656,20.850000381469727,138.3999939,166.27999877929688
2019-07-12,203.3000030517578,18.90999984741211,21.229999542236328,138.8999939,167.61000061035156
2019-07-15,205.2100067138672,18.979999542236328,21.350000381469727,138.8999939,167.27000427246094
2019-07-16,204.5,18.950000762939453,21.309999465942383,137.0800018,167.0800018310547
2019-07-17,203.3500061035156,18.739999771118164,21.18000030517578,136.2700043,169.7100067138672
2019-07-18,205.66000366210932,18.770000457763672,21.3799991607666,136.4199982,170.17999267578125
2019-07-19,202.58999633789065,18.959999084472656,21.38999938964844,136.6199951,168.44000244140625
2019-07-22,207.22000122070312,18.989999771118164,21.440000534057617,138.4299927,171.32000732421875
2019-07-23,208.83999633789065,19.3700008392334,21.6299991607666,139.2899933,175.66000366210938
2019-07-24,208.6699981689453,19.31999969482422,21.56999969482422,140.7200012,178.66000366210938
2019-07-25,207.0200042724609,18.530000686645508,21.32999992370605,140.1900024,173.3800048828125
2019-07-26,207.7400054931641,18.68000030517578,21.520000457763672,141.3399963,175.07000732421875
2019-07-29,209.67999267578125,18.530000686645508,21.5,141.0299988,174.82000732421875
2019-07-30,208.77999877929688,18.780000686645508,21.540000915527344,140.3500061,175.4499969482422
2019-07-31,213.0399932861328,18.799999237060547,21.040000915527344,136.2700043,168.72000122070312
2019-08-01,208.42999267578125,18.479999542236328,20.989999771118164,138.0599976,164.9199981689453
2019-08-02,204.0200042724609,18.6299991607666,20.13999938964844,136.8999939,161.19000244140625
2019-08-05,193.33999633789065,18.049999237060547,19.15999984741211,132.2100067,150.7899932861328
2019-08-06,197.0,17.940000534057617,19.25,134.6900024,152.35000610351562
2019-08-07,199.0399932861328,17.969999313354492,19.09000015258789,135.2799988,153.88999938964844
2019-08-08,203.42999267578125,18.14999961853028,19.530000686645508,138.8899994,158.25999450683594
2019-08-09,200.9900054931641,18.059999465942383,19.280000686645508,137.7100067,154.17999267578125
2019-08-12,200.47999572753903,18.5,18.940000534057617,135.7899933,151.4499969482422
2019-08-13,208.97000122070312,18.770000457763672,19.540000915527344,138.6000061,156.0500030517578
2019-08-14,202.75,18.280000686645508,19.280000686645508,133.9799957,150.07000732421875
2019-08-15,201.7400054931641,18.25,18.6299991607666,133.6799927,148.77000427246094
2019-08-16,206.5,18.46999931335449,19.07999992370605,136.1300049,159.55999755859375
2019-08-19,210.3500061035156,18.6299991607666,19.209999084472656,138.4100037,170.77999877929688
2019-08-20,210.3600006103516,18.489999771118164,18.90999984741211,137.2599945,167.8699951171875
2019-08-21,212.63999938964844,18.6299991607666,18.959999084472656,138.7899933,171.22999572753906
2019-08-22,212.4600067138672,18.63999938964844,18.93000030517578,137.7799988,171.47999572753906
2019-08-23,202.63999938964844,18.420000076293945,17.809999465942383,133.3899994,162.44000244140625
2019-08-26,206.4900054931641,18.459999084472656,17.84000015258789,135.4499969,165.4499969482422
2019-08-27,204.16000366210932,18.43000030517578,17.729999542236328,135.7400055,161.8000030517578
2019-08-28,205.52999877929688,18.479999542236328,17.790000915527344,135.5599976,161.22000122070312
2019-08-29,209.009994506836,18.81999969482422,18.09000015258789,138.1199951,167.0
2019-08-30,208.7400054931641,19.020000457763672,18.290000915527344,137.8600006,167.50999450683594
2019-09-03,205.6999969482422,18.709999084472656,18.14999961853028,136.0399933,164.1699981689453
2019-09-04,209.19000244140625,18.959999084472656,18.36000061035156,137.6300049,168.75999450683594
2019-09-05,213.27999877929688,19.34000015258789,18.90999984741211,140.0500031,179.74000549316406
2019-09-06,213.259994506836,19.459999084472656,19.100000381469727,139.1000061,178.64999389648438
2019-09-09,214.1699981689453,19.700000762939453,19.01000022888184,137.5200043,180.5
2019-09-10,216.6999969482422,20.040000915527344,18.989999771118164,136.0800018,183.17999267578125
2019-09-11,223.58999633789065,20.280000686645508,19.059999465942383,136.1199951,184.3300018310547
2019-09-12,223.08999633789065,20.229999542236328,18.75,137.5200043,184.2700042724609
2019-09-13,218.75,20.36000061035156,19.07999992370605,137.3200073,181.94000244140625
2019-09-16,219.8999938964844,20.270000457763672,18.8700008392334,136.3300018,180.2100067138672
2019-09-17,220.6999969482422,20.36000061035156,18.8700008392334,137.3899994,181.07000732421875
2019-09-18,222.7700042724609,20.21999931335449,18.709999084472656,138.5200043,179.97999572753906
2019-09-19,220.9600067138672,20.18000030517578,18.75,141.0700073,176.94000244140625
2019-09-20,217.72999572753903,20.06999969482422,18.46999931335449,139.4400024,172.69000244140625
2019-09-23,218.72000122070312,19.89999961853028,18.520000457763672,139.1399994,174.83999633789062
2019-09-24,217.67999267578125,19.57999992370605,18.14999961853028,137.3800049,172.52999877929688
2019-09-25,221.02999877929688,19.450000762939453,18.40999984741211,139.3600006,178.22999572753906
2019-09-26,219.88999938964844,19.440000534057617,18.420000076293945,139.5399933,177.33999633789062
2019-09-27,218.82000732421875,19.56999969482422,18.530000686645508,137.7299957,171.75999450683594
2019-09-30,223.97000122070312,19.670000076293945,18.920000076293945,139.0299988,174.07000732421875
2019-10-01,224.58999633789065,19.200000762939453,18.59000015258789,137.0700073,174.0
2019-10-02,218.9600067138672,18.549999237060547,18.59000015258789,134.6499939,173.0399932861328
2019-10-03,220.82000732421875,18.299999237060547,18.39999961853028,136.2799988,181.3099975585937
2019-10-04,227.009994506836,18.280000686645508,16.639999389648438,138.1199951,181.97000122070312
2019-10-07,227.0599975585937,18.11000061035156,16.799999237060547,137.1199951,184.3300018310547
2019-10-08,224.3999938964844,17.889999389648438,16.299999237060547,135.6699982,177.22999572753906
2019-10-09,227.02999877929688,18.010000228881836,16.399999618530273,138.2400055,180.7100067138672
2019-10-10,230.08999633789065,18.14999961853028,16.030000686645508,139.1000061,183.02999877929688
2019-10-11,236.2100067138672,18.479999542236328,16.239999771118164,139.6799927,185.9900054931641
2019-10-14,235.8699951171875,18.549999237060547,16.540000915527344,139.5500031,186.52999877929688
2019-10-15,235.32000732421875,18.780000686645508,16.809999465942383,141.5700073,196.3699951171875
2019-10-16,234.3699951171875,18.86000061035156,17.040000915527344,140.4100037,194.2100067138672
2019-10-17,235.27999877929688,18.96999931335449,16.959999084472656,139.6900024,194.2899932861328
2019-10-18,236.41000366210932,19.15999984741211,16.850000381469727,137.4100037,190.4900054931641
2019-10-21,240.509994506836,19.56999969482422,17.0,138.4299927,196.009994506836
2019-10-22,239.9600067138672,19.479999542236328,17.1200008392334,136.3699951,195.6100006103516
2019-10-23,243.17999267578125,20.46999931335449,17.1200008392334,137.2400055,195.08999633789065
2019-10-24,243.5800018310547,20.790000915527344,17.1200008392334,139.9400024,196.8600006103516
2019-10-25,246.5800018310547,21.030000686645508,17.329999923706055,140.7299957,204.5399932861328
2019-10-28,249.0500030517578,21.1200008392334,17.6299991607666,144.1900024,206.7899932861328
2019-10-29,243.2899932861328,21.11000061035156,17.600000381469727,142.8300018,202.9199981689453
2019-10-30,243.259994506836,21.14999961853028,17.6200008392334,144.6100006,203.0
2019-10-31,248.759994506836,20.989999771118164,17.3700008392334,143.3699951,201.0200042724609
2019-11-01,255.82000732421875,21.170000076293945,17.780000686645508,143.7200012,202.58999633789065
2019-11-04,257.5,21.57999992370605,18.0,144.5500031,210.5
2019-11-05,257.1300048828125,21.57999992370605,18.39999961853028,144.4600067,209.6100006103516
2019-11-06,257.239990234375,21.64999961853028,19.56999969482422,144.0599976,207.6300048828125
2019-11-07,259.42999267578125,21.670000076293945,19.38999938964844,144.2599945,208.33999633789065
2019-11-08,260.1400146484375,21.770000457763672,19.520000457763672,145.9600067,207.77999877929688
2019-11-11,262.20001220703125,21.71999931335449,19.63999938964844,146.1100006,208.17999267578125
2019-11-12,261.9599914550781,21.81999969482422,19.530000686645508,147.0700073,209.6100006103516
2019-11-13,264.4700012207031,21.93000030517578,19.530000686645508,147.3099976,208.57000732421875
2019-11-14,262.6400146484375,21.88999938964844,20.1299991607666,148.0599976,209.7899932861328
2019-11-15,265.760009765625,22.209999084472656,20.18000030517578,149.9700012,204.19000244140625
2019-11-18,267.1000061035156,22.09000015258789,20.01000022888184,150.3399963,212.27999877929688
2019-11-19,266.2900085449219,21.90999984741211,20.11000061035156,150.3899994,207.9900054931641
2019-11-20,263.19000244140625,21.770000457763672,19.700000762939453,149.6199951,211.17999267578125
2019-11-21,262.010009765625,21.690000534057617,19.64999961853028,149.4799957,210.17999267578125
2019-11-22,261.7799987792969,21.86000061035156,19.940000534057617,149.5899963,210.88999938964844
2019-11-25,266.3699951171875,22.0,20.14999961853028,151.2299957,221.2100067138672
2019-11-26,264.2900085449219,22.020000457763672,20.059999465942383,152.0299988,217.0
2019-11-27,267.8399963378906,22.06999969482422,19.790000915527344,152.3200073,218.2400054931641
2019-11-29,267.25,21.82999992370605,20.07999992370605,151.3800049,216.7400054931641
2019-12-02,264.1600036621094,21.790000915527344,19.82999992370605,149.5500031,209.25
2019-12-03,259.45001220703125,21.850000381469727,19.6299991607666,149.3099976,207.66000366210932
2019-12-04,261.739990234375,22.13999938964844,20.040000915527344,149.8500061,209.4199981689453
2019-12-05,265.5799865722656,22.420000076293945,20.31999969482422,149.9299927,208.7400054931641
2019-12-06,270.7099914550781,22.459999084472656,20.5,151.75,212.1699981689453
2019-12-09,266.9200134277344,22.68000030517578,20.46999931335449,151.3600006,212.1699981689453
2019-12-10,268.4800109863281,22.68000030517578,20.200000762939453,151.1300049,213.97999572753903
2019-12-11,270.7699890136719,22.940000534057617,20.06999969482422,151.6999969,217.33999633789065
2019-12-12,271.4599914550781,23.6200008392334,20.43000030517578,153.2400055,224.07000732421875
2019-12-13,275.1499938964844,23.51000022888184,20.350000381469727,154.5299988,223.9900054931641
2019-12-16,279.8599853515625,23.790000915527344,20.520000457763672,155.5299988,225.1499938964844
2019-12-17,280.4100036621094,23.8799991607666,20.3700008392334,154.6900024,228.2899932861328
2019-12-18,279.739990234375,24.040000915527344,20.32999992370605,154.3699951,229.509994506836
2019-12-19,280.0199890136719,24.07999992370605,20.299999237060547,155.7100067,235.4600067138672
2019-12-20,279.44000244140625,23.84000015258789,20.559999465942383,157.4100037,239.3699951171875
2019-12-23,284.0,23.959999084472656,20.559999465942383,157.4100037,238.82000732421875
2019-12-24,284.2699890136719,23.89999961853028,20.59000015258789,157.3800049,238.6199951171875
2019-12-26,289.9100036621094,24.059999465942383,20.690000534057617,158.6699982,239.19000244140625
2019-12-27,289.79998779296875,24.11000061035156,20.530000686645508,158.9600067,236.8699951171875
2019-12-30,291.5199890136719,24.020000457763672,20.489999771118164,157.5899963,232.32000732421875
2019-12-31,293.6499938964844,24.09000015258789,20.549999237060547,157.6999969,235.3000030517578
2020-01-02,300.3500061035156,24.3700008392334,20.790000915527344,160.6199951,239.91000366210932
2020-01-03,297.42999267578125,24.18000030517578,20.530000686645508,158.6199951,236.07000732421875
2020-01-06,299.79998779296875,24.309999465942383,20.61000061035156,159.0299988,237.0599975585937
2020-01-07,298.3900146484375,24.270000457763672,20.65999984741211,157.5800018,239.92999267578125
2020-01-08,303.19000244140625,24.34000015258789,20.93000030517578,160.0899963,240.3800048828125
2020-01-09,309.6300048828125,24.170000076293945,21.239999771118164,162.0899963,243.0200042724609
2020-01-10,310.3299865722656,23.96999931335449,21.3799991607666,161.3399963,244.32000732421875
2020-01-13,316.9599914550781,23.989999771118164,21.459999084472656,163.2799988,251.97999572753903
2020-01-14,312.67999267578125,23.8799991607666,21.39999961853028,162.1300049,247.27999877929688
2020-01-15,311.3399963378906,23.850000381469727,21.420000076293945,163.1799927,245.57000732421875
2020-01-16,315.239990234375,23.979999542236328,21.670000076293945,166.1699982,248.92999267578125
2020-01-17,318.7300109863281,23.90999984741211,21.96999931335449,167.1000061,249.27999877929688
2020-01-21,316.57000732421875,23.75,21.959999084472656,166.5,247.94000244140625
2020-01-22,317.70001220703125,23.8700008392334,21.93000030517578,165.6999969,250.1100006103516
2020-01-23,319.2300109863281,23.82999992370605,22.100000381469727,166.7200012,252.8600006103516
2020-01-24,318.3099975585937,23.90999984741211,21.979999542236328,165.0399933,250.47999572753903
2020-01-27,308.95001220703125,23.239999771118164,21.57999992370605,162.2799988,240.1999969482422
2020-01-28,317.69000244140625,23.34000015258789,21.63999938964844,165.4600067,247.97000122070312
2020-01-29,324.3399963378906,23.540000915527344,21.43000030517578,168.0399933,245.5399932861328
2020-01-30,323.8699951171875,23.600000381469727,21.530000686645508,172.7799988,245.8099975585937
2020-01-31,309.510009765625,23.170000076293945,21.31999969482422,170.2299957,236.42999267578125
2020-02-03,308.6600036621094,23.25,21.299999237060547,174.3800049,240.3300018310547
2020-02-04,318.8500061035156,24.100000381469727,21.549999237060547,180.1199951,247.1300048828125
2020-02-05,321.45001220703125,25.15999984741211,21.780000686645508,179.8999939,250.759994506836
2020-02-06,325.2099914550781,24.739999771118164,21.84000015258789,183.6300049,254.25
2020-02-07,320.0299987792969,24.270000457763672,21.729999542236328,183.8899994,251.58999633789065
2020-02-10,321.54998779296875,24.39999961853028,21.89999961853028,188.6999969,262.9700012207031
2020-02-11,319.6099853515625,24.63999938964844,22.229999542236328,184.4400024,267.8900146484375
2020-02-12,327.20001220703125,24.739999771118164,22.479999542236328,184.7100067,272.5400085449219
2020-02-13,324.8699951171875,24.31999969482422,22.21999931335449,183.7100067,270.7799987792969
2020-02-14,324.95001220703125,24.190000534057617,22.3700008392334,185.3500061,289.7900085449219
2020-02-18,319.0,24.15999984741211,22.239999771118164,187.2299957,296.57000732421875
2020-02-19,323.6199951171875,24.43000030517578,22.43000030517578,187.2799988,314.70001220703125
2020-02-20,320.29998779296875,24.299999237060547,22.63999938964844,184.4199982,308.70001220703125
2020-02-21,313.04998779296875,23.989999771118164,22.700000762939453,178.5899963,294.07000732421875
2020-02-24,298.17999267578125,22.799999237060547,22.100000381469727,170.8899994,273.2799987792969
2020-02-25,288.0799865722656,22.31999969482422,23.350000381469727,168.0700073,262.04998779296875
2020-02-26,292.6499938964844,22.420000076293945,22.709999084472656,170.1699982,267.6499938964844
2020-02-27,273.5199890136719,21.950000762939453,21.8799991607666,158.1799927,252.6000061035156
2020-02-28,273.3599853515625,21.63999938964844,20.790000915527344,162.0099945,270.07000732421875
2020-03-02,298.8099975585937,22.01000022888184,21.86000061035156,172.7899933,276.42999267578125
2020-03-03,289.32000732421875,21.6299991607666,20.75,164.5099945,265.8900146484375
2020-03-04,302.739990234375,22.270000457763672,21.600000381469727,170.5500031,284.510009765625
2020-03-05,292.9200134277344,21.36000061035156,21.540000915527344,166.2700043,273.2900085449219
2020-03-06,289.0299987792969,21.020000457763672,21.40999984741211,161.5700073,266.0400085449219
2020-03-09,266.1700134277344,19.020000457763672,18.959999084472656,150.6199951,245.44000244140625
2020-03-10,285.3399963378906,19.959999084472656,19.790000915527344,160.9199982,261.0799865722656
2020-03-11,275.42999267578125,18.82999992370605,19.36000061035156,153.6300049,246.47000122070312
2020-03-12,248.22999572753903,16.829999923706055,17.510000228881836,139.0599976,216.3099975585937
2020-03-13,277.9700012207031,17.6200008392334,17.18000030517578,158.8300018,240.83999633789065
2020-03-16,242.2100067138672,15.470000267028809,14.460000038146973,135.4199982,196.3999938964844
2020-03-17,252.8600006103516,16.229999542236328,14.399999618530272,146.5700073,217.2700042724609
2020-03-18,246.6699981689453,15.619999885559082,13.109999656677246,140.3999939,202.82000732421875
2020-03-19,244.77999877929688,16.010000228881836,14.399999618530272,142.7100067,212.97000122070312
2020-03-20,229.2400054931641,15.960000038146973,13.949999809265137,137.3500061,205.75
2020-03-23,224.3699951171875,14.850000381469728,13.699999809265137,135.9799957,212.69000244140625
2020-03-24,246.8800048828125,16.829999923706055,15.470000267028809,148.3399963,249.17999267578125
2020-03-25,245.5200042724609,17.649999618530273,15.380000114440918,146.9199982,245.6199951171875
2020-03-26,258.44000244140625,18.959999084472656,17.940000534057617,156.1100006,257.239990234375
2020-03-27,247.7400054931641,18.21999931335449,16.860000610351562,149.6999969,252.72999572753903
2020-03-30,254.8099975585937,17.350000381469727,17.84000015258789,160.2299957,265.5899963378906
2020-03-31,254.2899932861328,17.260000228881836,17.360000610351562,157.7100067,263.6000061035156
2020-04-01,240.91000366210932,16.59000015258789,14.84000015258789,152.1100006,243.07000732421875
